ProjID,Retail Store Number,Selling Location Type,Temperature,Movement period,Division,Store State,Account Format,Width,Traffic flow,Number of Segments,Number of Fixtures,Chain POG Field 7,Chain POG Field 8,Chain POG Field 9,Chain POG Field 10,StoreID,Planogram Number,Chain POG Field 1,Chain POG Field 2,Chain POG Field 3,# of Cooler Doors,Number of Stores,Chain POG Field 5,Chain POG Field 6,PlanoID,Wholesaler
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745163 (SAV),DOORS,COLD,7,Circle K,GA,Convenience,556,N/A,13,51,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745163 (SAV),Circle K #2745163 (SAV)|1|Circle K #2745163 (SAV),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745163 (SAV)|1|Circle K #2745163 (SAV),21075-SAV
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2705392 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,145,N/A,5,28,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2705392 (BLK),Circle K #2705392 (BLK)|1|Circle K #2705392 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2705392 (BLK)|1|Circle K #2705392 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745000 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,145,N/A,5,30,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745000 (BLK),Circle K #2745000 (BLK)|1|Circle K #2745000 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745000 (BLK)|1|Circle K #2745000 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745001 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,452.25,N/A,17,45,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745001 (BLK),Circle K #2745001 (BLK)|1|Circle K #2745001 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745001 (BLK)|1|Circle K #2745001 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745014 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,322,N/A,9,36,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745014 (BLK),Circle K #2745014 (BLK)|1|Circle K #2745014 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745014 (BLK)|1|Circle K #2745014 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745015 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,342,N/A,9,34,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745015 (BLK),Circle K #2745015 (BLK)|1|Circle K #2745015 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745015 (BLK)|1|Circle K #2745015 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745017 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,419,N/A,10,41,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745017 (BLK),Circle K #2745017 (BLK)|1|Circle K #2745017 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745017 (BLK)|1|Circle K #2745017 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745022 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,156,N/A,6,27,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745022 (BLK),Circle K #2745022 (BLK)|1|Circle K #2745022 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745022 (BLK)|1|Circle K #2745022 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745024 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,23,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745024 (BLK),Circle K #2745024 (BLK)|1|Circle K #2745024 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745024 (BLK)|1|Circle K #2745024 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745027 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,21,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745027 (BLK),Circle K #2745027 (BLK)|1|Circle K #2745027 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745027 (BLK)|1|Circle K #2745027 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745028 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,20,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745028 (BLK),Circle K #2745028 (BLK)|1|Circle K #2745028 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745028 (BLK)|1|Circle K #2745028 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745029 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,116,N/A,4,23,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745029 (BLK),Circle K #2745029 (BLK)|1|Circle K #2745029 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745029 (BLK)|1|Circle K #2745029 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745030 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,105,N/A,5,26,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745030 (BLK),Circle K #2745030 (BLK)|1|Circle K #2745030 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745030 (BLK)|1|Circle K #2745030 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745034 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,23,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745034 (BLK),Circle K #2745034 (BLK)|1|Circle K #2745034 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745034 (BLK)|1|Circle K #2745034 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745038 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,330,N/A,11,43,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745038 (BLK),Circle K #2745038 (BLK)|1|Circle K #2745038 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745038 (BLK)|1|Circle K #2745038 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745041 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,342,N/A,10,35,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745041 (BLK),Circle K #2745041 (BLK)|1|Circle K #2745041 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745041 (BLK)|1|Circle K #2745041 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745048 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,140,N/A,5,25,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745048 (BLK),Circle K #2745048 (BLK)|1|Circle K #2745048 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745048 (BLK)|1|Circle K #2745048 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745051 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,391,N/A,10,41,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745051 (BLK),Circle K #2745051 (BLK)|1|Circle K #2745051 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745051 (BLK)|1|Circle K #2745051 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745058 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,552,N/A,15,56,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745058 (BLK),Circle K #2745058 (BLK)|1|Circle K #2745058 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745058 (BLK)|1|Circle K #2745058 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745085 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,481,N/A,14,61,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745085 (BLK),Circle K #2745085 (BLK)|1|Circle K #2745085 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745085 (BLK)|1|Circle K #2745085 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745088 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,416,N/A,11,44,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745088 (BLK),Circle K #2745088 (BLK)|1|Circle K #2745088 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745088 (BLK)|1|Circle K #2745088 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745096 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,145,N/A,5,27,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745096 (BLK),Circle K #2745096 (BLK)|1|Circle K #2745096 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745096 (BLK)|1|Circle K #2745096 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745094 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,518,N/A,13,55,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745094 (BLK),Circle K #2745094 (BLK)|1|Circle K #2745094 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745094 (BLK)|1|Circle K #2745094 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745102 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,473,N/A,13,51,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745102 (BLK),Circle K #2745102 (BLK)|1|Circle K #2745102 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745102 (BLK)|1|Circle K #2745102 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745103 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,504,N/A,14,53,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745103 (BLK),Circle K #2745103 (BLK)|1|Circle K #2745103 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745103 (BLK)|1|Circle K #2745103 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745131 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,476,N/A,13,47,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745131 (BLK),Circle K #2745131 (BLK)|1|Circle K #2745131 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745131 (BLK)|1|Circle K #2745131 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745132 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,555,N/A,18,51,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745132 (BLK),Circle K #2745132 (BLK)|1|Circle K #2745132 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745132 (BLK)|1|Circle K #2745132 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745133 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,557,N/A,16,72,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745133 (BLK),Circle K #2745133 (BLK)|1|Circle K #2745133 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745133 (BLK)|1|Circle K #2745133 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745002 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,481,N/A,13,50,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745002 (BLK),Circle K #2745002 (BLK)|1|Circle K #2745002 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745002 (BLK)|1|Circle K #2745002 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745035 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,120,N/A,4,25,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745035 (BLK),Circle K #2745035 (BLK)|1|Circle K #2745035 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745035 (BLK)|1|Circle K #2745035 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745061 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,125,N/A,5,28,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745061 (BLK),Circle K #2745061 (BLK)|1|Circle K #2745061 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745061 (BLK)|1|Circle K #2745061 (BLK),91094-BLK
Shelf IQ PowerBI 2025 - Chain.csv,Circle K #2745077 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,562,N/A,17,50,,,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745077 (BLK),Circle K #2745077 (BLK)|1|Circle K #2745077 (BLK),,,,,1,,,Shelf IQ PowerBI 2025 - Chain.csv|Circle K #2745077 (BLK)|1|Circle K #2745077 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2705392 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,145,N/A,5,28,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2705392 (BLK),Circle K #2705392 (BLK)|1|Circle K #2705392 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2705392 (BLK)|1|Circle K #2705392 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745000 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,145,N/A,5,30,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745000 (BLK),Circle K #2745000 (BLK)|1|Circle K #2745000 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745000 (BLK)|1|Circle K #2745000 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745006 (VID),DOORS,COLD,7,Circle K,GA,Convenience,87,N/A,3,20,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745006 (VID),Circle K #2745006 (VID)|1|2745006,,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745006 (VID)|1|2745006,21052-VID
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745006 (VID),DOORS,COLD,7,Circle K,GA,Convenience,464,N/A,20,30,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745006 (VID),Circle K #2745006 (VID)|2|Project2_123,,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745006 (VID)|2|Project2_123,21052-VID
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745011 (VID),DOORS,COLD,7,Circle K,GA,Convenience,109,N/A,4,22,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745011 (VID),Circle K #2745011 (VID)|1|Circle K #2745011 (VID),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745011 (VID)|1|Circle K #2745011 (VID),21052-VID
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745016 (VID),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,23,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745016 (VID),Circle K #2745016 (VID)|1|Circle K #2745016 (VID),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745016 (VID)|1|Circle K #2745016 (VID),21052-VID
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745022 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,156,N/A,6,27,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745022 (BLK),Circle K #2745022 (BLK)|1|Circle K #2745022 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745022 (BLK)|1|Circle K #2745022 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745024 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,23,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745024 (BLK),Circle K #2745024 (BLK)|1|Circle K #2745024 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745024 (BLK)|1|Circle K #2745024 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745027 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,22,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745027 (BLK),Circle K #2745027 (BLK)|1|Circle K #2745027 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745027 (BLK)|1|Circle K #2745027 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745028 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,21,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745028 (BLK),Circle K #2745028 (BLK)|1|Circle K #2745028 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745028 (BLK)|1|Circle K #2745028 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745029 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,116,N/A,4,23,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745029 (BLK),Circle K #2745029 (BLK)|1|Circle K #2745029 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745029 (BLK)|1|Circle K #2745029 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745034 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,23,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745034 (BLK),Circle K #2745034 (BLK)|1|Circle K #2745034 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745034 (BLK)|1|Circle K #2745034 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745030 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,105,N/A,5,27,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745030 (BLK),Circle K #2745030 (BLK)|1|Circle K #2745030 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745030 (BLK)|1|Circle K #2745030 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745035 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,120,N/A,4,25,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745035 (BLK),Circle K #2745035 (BLK)|1|Circle K #2745035 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745035 (BLK)|1|Circle K #2745035 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745037 (VID),DOORS,COLD,7,Circle K,GA,Convenience,120,N/A,4,27,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745037 (VID),Circle K #2745037 (VID)|1|2745037,,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745037 (VID)|1|2745037,21052-VID
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745037 (VID),DOORS,COLD,7,Circle K,GA,Convenience,487,N/A,17,21,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745037 (VID),Circle K #2745037 (VID)|2|Project2_148,,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745037 (VID)|2|Project2_148,21052-VID
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745048 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,140,N/A,5,25,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745048 (BLK),Circle K #2745048 (BLK)|1|Circle K #2745048 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745048 (BLK)|1|Circle K #2745048 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745061 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,125,N/A,5,28,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745061 (BLK),Circle K #2745061 (BLK)|1|Circle K #2745061 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745061 (BLK)|1|Circle K #2745061 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745069 (VID),DOORS,COLD,7,Circle K,GA,Convenience,140,N/A,5,31,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745069 (VID),Circle K #2745069 (VID)|1|Circle K #2745069 (VID),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745069 (VID)|1|Circle K #2745069 (VID),21052-VID
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745068 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,90,N/A,3,21,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745068 (BLK),Circle K #2745068 (BLK)|1|2745068,,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745068 (BLK)|1|2745068,91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745068 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,216,N/A,3,12,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745068 (BLK),Circle K #2745068 (BLK)|2|Project2_170,,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745068 (BLK)|2|Project2_170,91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745073 (FITZ),DOORS,COLD,7,Circle K,GA,Convenience,116,N/A,4,21,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745073 (FITZ),Circle K #2745073 (FITZ)|1|Circle K #2745073 (FITZ),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745073 (FITZ)|1|Circle K #2745073 (FITZ),61025-FITZ
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745078 (FITZ),DOORS,COLD,7,Circle K,GA,Convenience,150,N/A,5,34,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745078 (FITZ),Circle K #2745078 (FITZ)|1|2745078,,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745078 (FITZ)|1|2745078,61025-FITZ
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745078 (FITZ),DOORS,COLD,7,Circle K,GA,Convenience,402,N/A,10,40,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745078 (FITZ),Circle K #2745078 (FITZ)|2|Project2_180,,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745078 (FITZ)|2|Project2_180,61025-FITZ
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745086 (FITZ),DOORS,COLD,7,Circle K,GA,Convenience,116,N/A,4,23,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745086 (FITZ),Circle K #2745086 (FITZ)|1|Circle K #2745086 (FITZ),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745086 (FITZ)|1|Circle K #2745086 (FITZ),61025-FITZ
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745096 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,145,N/A,5,28,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745096 (BLK),Circle K #2745096 (BLK)|1|Circle K #2745096 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745096 (BLK)|1|Circle K #2745096 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain 2.0.csv,Circle K #2745099 (VID),DOORS,COLD,7,Circle K,GA,Convenience,112,N/A,4,23,,,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745099 (VID),Circle K #2745099 (VID)|1|Circle K #2745099 (VID),,,,,1,,,Shelf IQ PowerBI 2026 - Chain 2.0.csv|Circle K #2745099 (VID)|1|Circle K #2745099 (VID),21052-VID
Shelf IQ PowerBI 2026 - Chain.csv,Circle K #2705392 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,145,N/A,5,28,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Circle K #2705392 (BLK),Circle K #2705392 (BLK)|1|Circle K #2705392 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Circle K #2705392 (BLK)|1|Circle K #2705392 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain.csv,Circle K #2745000 (BLK),DOORS,COLD,7,Circle K,GA,Convenience,145,N/A,5,30,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Circle K #2745000 (BLK),Circle K #2745000 (BLK)|1|Circle K #2745000 (BLK),,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Circle K #2745000 (BLK)|1|Circle K #2745000 (BLK),91094-BLK
Shelf IQ PowerBI 2026 - Chain.csv,Circle K #2745006 (VID),DOORS,COLD,7,Circle K,GA,Convenience,87,N/A,3,20,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Circle K #2745006 (VID),Circle K #2745006 (VID)|1|2745006,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Circle K #2745006 (VID)|1|2745006,21052-VID
Shelf IQ PowerBI 2026 - Chain.csv,Circle K #2745006 (VID),DOORS,COLD,7,Circle K,GA,Convenience,464,N/A,20,30,,,,,Shelf IQ PowerBI 2026 - Chain.csv|Circle K #2745006 (VID),Circle K #2745006 (VID)|2|Project2_123,,,,,1,,,Shelf IQ PowerBI 2026 - Chain.csv|Circle K #2745006 (VID)|2|Project2_123,21052-VID
